id_namespace	local_id	project_id_namespace	project_local_id	persistent_id	creation_time	assay_type	anatomy
https://www.lincsproject.org/	CPC006_EFO27_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000992
https://www.lincsproject.org/	CPC006_H1299_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC006_HA1E_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002113
https://www.lincsproject.org/	CPC006_HA1E_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002113
https://www.lincsproject.org/	CPC006_HCC15_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC006_HCC515_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC006_HCC515_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC006_HCT116_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC006_HEC108_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0001295
https://www.lincsproject.org/	CPC006_HEPG2_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002107
https://www.lincsproject.org/	CPC006_HT115_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000059
https://www.lincsproject.org/	CPC006_HT29_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC006_HT29_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC006_JHUEM2_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0001295
https://www.lincsproject.org/	CPC006_LOVO_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC006_MCF7_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC006_MCF7_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC006_MDST8_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC006_NCIH1694_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC006_NCIH1836_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC006_NCIH2073_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC006_NCIH508_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000059
https://www.lincsproject.org/	CPC006_NCIH596_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC006_NOMO1_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000178
https://www.lincsproject.org/	CPC006_OV7_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000992
https://www.lincsproject.org/	CPC006_PC3_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC006_PC3_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC006_PL21_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000178
https://www.lincsproject.org/	CPC006_RKO_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC006_RMGI_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000992
https://www.lincsproject.org/	CPC006_RMUGS_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000992
https://www.lincsproject.org/	CPC006_SKLU1_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC006_SKM1_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000178
https://www.lincsproject.org/	CPC006_SKMEL1_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC006_SKMEL28_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC006_SNGM_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0001295
https://www.lincsproject.org/	CPC006_SNU1040_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000059
https://www.lincsproject.org/	CPC006_SNUC4_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC006_SNUC5_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000059
https://www.lincsproject.org/	CPC006_SW480_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000059
https://www.lincsproject.org/	CPC006_SW620_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC006_SW948_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC006_T3M10_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC006_THP1_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000178
https://www.lincsproject.org/	CPC006_TYKNU_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000992
https://www.lincsproject.org/	CPC006_U937_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0006558
https://www.lincsproject.org/	CPC006_VCAP_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC006_VCAP_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC006_WSUDLCL2_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0006558
https://www.lincsproject.org/	CPC007_A375_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC007_A375_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC007_A549_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC007_A549_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC007_HA1E_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002113
https://www.lincsproject.org/	CPC007_HA1E_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002113
https://www.lincsproject.org/	CPC007_HCC515_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC007_HT29_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC007_HT29_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC007_MCF7_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC007_MCF7_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC007_PC3_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC007_PC3_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC007_VCAP_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC007_VCAP_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC008_A375_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC008_A375_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC008_A549_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC008_HCC515_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC008_HEPG2_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002107
https://www.lincsproject.org/	CPC008_HT29_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC008_MCF7_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC008_MCF7_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC008_PC3_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC008_PC3_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC008_VCAP_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC008_VCAP_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC009_A375_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC009_A549_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC009_A549_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC009_HA1E_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002113
https://www.lincsproject.org/	CPC009_HCC515_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC009_HEPG2_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002107
https://www.lincsproject.org/	CPC009_HT29_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC009_MCF7_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC009_MCF7_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC009_PC3_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC009_PC3_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC009_VCAP_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC009_VCAP_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC010_A375_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC010_A549_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC010_A549_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC010_HA1E_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002113
https://www.lincsproject.org/	CPC010_HCC515_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC010_HEPG2_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002107
https://www.lincsproject.org/	CPC010_HT29_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC010_MCF7_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC010_MCF7_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC010_PC3_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC010_PC3_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC010_VCAP_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC010_VCAP_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC011_A375_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC011_A549_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC011_A549_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC011_HA1E_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002113
https://www.lincsproject.org/	CPC011_HT29_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC011_MCF7_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC011_MCF7_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC011_PC3_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC011_PC3_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC011_VCAP_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC011_VCAP_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC012_A375_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC012_A549_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC012_A549_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC012_ASC_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0001013
https://www.lincsproject.org/	CPC012_HA1E_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002113
https://www.lincsproject.org/	CPC012_HCC515_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC012_HT29_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC012_MCF7_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC012_MCF7_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC012_NEU_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0001017
https://www.lincsproject.org/	CPC012_NPC_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002384
https://www.lincsproject.org/	CPC012_PC3_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC012_PC3_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC012_PHH_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002107
https://www.lincsproject.org/	CPC012_SKB_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0014892
https://www.lincsproject.org/	CPC012_VCAP_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC012_VCAP_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC013_A375_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC013_A549_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC013_A549_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC013_ASC_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0001013
https://www.lincsproject.org/	CPC013_HA1E_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002113
https://www.lincsproject.org/	CPC013_HCC515_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC013_HEPG2_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002107
https://www.lincsproject.org/	CPC013_HT29_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000160
https://www.lincsproject.org/	CPC013_MCF7_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC013_MCF7_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0000310
https://www.lincsproject.org/	CPC013_NEU_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0001017
https://www.lincsproject.org/	CPC013_NPC_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002384
https://www.lincsproject.org/	CPC013_PC3_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC013_PC3_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC013_SKB_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0014892
https://www.lincsproject.org/	CPC013_VCAP_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC013_VCAP_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002367
https://www.lincsproject.org/	CPC014_A375_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002097
https://www.lincsproject.org/	CPC014_A549_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC014_A549_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
https://www.lincsproject.org/	CPC014_ASC_24H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0001013
https://www.lincsproject.org/	CPC014_HA1E_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002113
https://www.lincsproject.org/	CPC014_HCC515_6H	https://www.lincsproject.org/	LINCS			OBI:0002965	UBERON:0002048
