biosample_id_namespace	biosample_local_id	disease
https://www.lincsproject.org/	KDD010_A375_96H	DOID:1909
https://www.lincsproject.org/	KDD010_A549_96H	DOID:1324
https://www.lincsproject.org/	KDD010_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDD010_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDD010_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDD010_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDD010_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KHW001_SKM1_6H	DOID:1240
https://www.lincsproject.org/	KHW001_U937_6H	DOID:0060058
https://www.lincsproject.org/	KMS002_NOMO1_24H	DOID:1240
https://www.lincsproject.org/	KMS002_NOMO1_6H	DOID:1240
https://www.lincsproject.org/	KMS002_THP1_24H	DOID:1240
https://www.lincsproject.org/	KMS002_THP1_6H	DOID:1240
https://www.lincsproject.org/	LJP001_BT20_24H	DOID:3459
https://www.lincsproject.org/	LJP001_BT20_6H	DOID:3459
https://www.lincsproject.org/	LJP001_HS578T_24H	DOID:3459
https://www.lincsproject.org/	LJP001_HS578T_6H	DOID:3459
https://www.lincsproject.org/	LJP001_MCF10A_24H	DOID:3459
https://www.lincsproject.org/	LJP001_MCF10A_6H	DOID:3459
https://www.lincsproject.org/	LJP001_MCF7_24H	DOID:3459
https://www.lincsproject.org/	LJP001_MCF7_6H	DOID:3459
https://www.lincsproject.org/	LJP001_MDAMB231_24H	DOID:3459
https://www.lincsproject.org/	LJP001_MDAMB231_6H	DOID:3459
https://www.lincsproject.org/	LJP001_SKBR3_24H	DOID:3459
https://www.lincsproject.org/	LJP001_SKBR3_6H	DOID:3459
https://www.lincsproject.org/	LJP002_BT20_24H	DOID:3459
https://www.lincsproject.org/	LJP002_BT20_6H	DOID:3459
https://www.lincsproject.org/	LJP002_HS578T_24H	DOID:3459
https://www.lincsproject.org/	LJP002_HS578T_6H	DOID:3459
https://www.lincsproject.org/	LJP002_MCF10A_24H	DOID:3459
https://www.lincsproject.org/	LJP002_MCF10A_6H	DOID:3459
https://www.lincsproject.org/	LJP002_MCF7_24H	DOID:3459
https://www.lincsproject.org/	LJP002_MCF7_6H	DOID:3459
https://www.lincsproject.org/	LJP002_MDAMB231_24H	DOID:3459
https://www.lincsproject.org/	LJP002_MDAMB231_6H	DOID:3459
https://www.lincsproject.org/	LJP002_SKBR3_24H	DOID:3459
https://www.lincsproject.org/	LJP002_SKBR3_6H	DOID:3459
https://www.lincsproject.org/	LJP003_BT20_1H	DOID:3459
https://www.lincsproject.org/	LJP003_BT20_24H	DOID:3459
https://www.lincsproject.org/	LJP003_BT20_3H	DOID:3459
https://www.lincsproject.org/	LJP003_BT20_6H	DOID:3459
https://www.lincsproject.org/	LJP003_HS578T_1H	DOID:3459
https://www.lincsproject.org/	LJP003_HS578T_24H	DOID:3459
https://www.lincsproject.org/	LJP003_HS578T_3H	DOID:3459
https://www.lincsproject.org/	LJP003_MCF10A_1H	DOID:3459
https://www.lincsproject.org/	LJP003_MCF10A_24H	DOID:3459
https://www.lincsproject.org/	LJP003_MCF10A_6H	DOID:3459
https://www.lincsproject.org/	LJP003_MCF7_1H	DOID:3459
https://www.lincsproject.org/	LJP003_MCF7_24H	DOID:3459
https://www.lincsproject.org/	LJP003_MCF7_3H	DOID:3459
https://www.lincsproject.org/	LJP003_MCF7_6H	DOID:3459
https://www.lincsproject.org/	LJP003_MDAMB231_1H	DOID:3459
https://www.lincsproject.org/	LJP003_MDAMB231_24H	DOID:3459
https://www.lincsproject.org/	LJP003_MDAMB231_3H	DOID:3459
https://www.lincsproject.org/	LJP003_SKBR3_1H	DOID:3459
https://www.lincsproject.org/	LJP003_SKBR3_24H	DOID:3459
https://www.lincsproject.org/	LJP003_SKBR3_6H	DOID:3459
https://www.lincsproject.org/	LJP004_BT20_1H	DOID:3459
https://www.lincsproject.org/	LJP004_BT20_24H	DOID:3459
https://www.lincsproject.org/	LJP004_BT20_3H	DOID:3459
https://www.lincsproject.org/	LJP004_BT20_6H	DOID:3459
https://www.lincsproject.org/	LJP004_HS578T_1H	DOID:3459
https://www.lincsproject.org/	LJP004_HS578T_24H	DOID:3459
https://www.lincsproject.org/	LJP004_HS578T_3H	DOID:3459
https://www.lincsproject.org/	LJP004_HS578T_6H	DOID:3459
https://www.lincsproject.org/	LJP004_MCF10A_1H	DOID:3459
https://www.lincsproject.org/	LJP004_MCF10A_24H	DOID:3459
https://www.lincsproject.org/	LJP004_MCF10A_3H	DOID:3459
https://www.lincsproject.org/	LJP004_MCF10A_6H	DOID:3459
https://www.lincsproject.org/	LJP004_MCF7_1H	DOID:3459
https://www.lincsproject.org/	LJP004_MCF7_24H	DOID:3459
https://www.lincsproject.org/	LJP004_MCF7_3H	DOID:3459
https://www.lincsproject.org/	LJP004_MCF7_6H	DOID:3459
https://www.lincsproject.org/	LJP004_MDAMB231_1H	DOID:3459
https://www.lincsproject.org/	LJP004_MDAMB231_24H	DOID:3459
https://www.lincsproject.org/	LJP004_MDAMB231_3H	DOID:3459
https://www.lincsproject.org/	LJP004_MDAMB231_6H	DOID:3459
https://www.lincsproject.org/	LJP004_SKBR3_1H	DOID:3459
https://www.lincsproject.org/	LJP004_SKBR3_24H	DOID:3459
https://www.lincsproject.org/	LJP004_SKBR3_3H	DOID:3459
https://www.lincsproject.org/	LJP004_SKBR3_6H	DOID:3459
https://www.lincsproject.org/	MUC.CP001_MCF7_24H	DOID:3459
https://www.lincsproject.org/	MUC.CP001_MCF7_6H	DOID:3459
https://www.lincsproject.org/	MUC.CP002_MCF7_24H	DOID:3459
https://www.lincsproject.org/	MUC.CP002_MCF7_6H	DOID:3459
https://www.lincsproject.org/	MUC.CP003_MCF7_24H	DOID:3459
https://www.lincsproject.org/	MUC.CP003_MCF7_6H	DOID:3459
https://www.lincsproject.org/	MUC.CP004_MCF7_24H	DOID:3459
https://www.lincsproject.org/	MUC.CP004_MCF7_6H	DOID:3459
https://www.lincsproject.org/	MUC.CP005_MCF7_24H	DOID:3459
https://www.lincsproject.org/	MUC.CP005_MCF7_6H	DOID:3459
https://www.lincsproject.org/	MUC.CP006_MCF7_24H	DOID:3459
https://www.lincsproject.org/	MUC.CP006_MCF7_6H	DOID:3459
https://www.lincsproject.org/	MUC.KD002_MCF7_96H	DOID:3459
https://www.lincsproject.org/	OEB001_A375_96H	DOID:1909
https://www.lincsproject.org/	OEB001_A549_96H	DOID:1324
https://www.lincsproject.org/	OEB001_HCC515_96H	DOID:1324
https://www.lincsproject.org/	OEB001_HEPG2_96H	DOID:305
https://www.lincsproject.org/	OEB001_HT29_96H	DOID:1520
https://www.lincsproject.org/	OEB001_MCF7_96H	DOID:3459
https://www.lincsproject.org/	OEB001_PC3_96H	DOID:2526
https://www.lincsproject.org/	OEB001_VCAP_96H	DOID:2526
https://www.lincsproject.org/	OEB002_A375_96H	DOID:1909
https://www.lincsproject.org/	OEB002_A549_96H	DOID:1324
https://www.lincsproject.org/	OEB002_HCC515_96H	DOID:1324
https://www.lincsproject.org/	OEB002_HEPG2_96H	DOID:305
https://www.lincsproject.org/	OEB002_HT29_96H	DOID:1520
https://www.lincsproject.org/	OEB002_MCF7_96H	DOID:3459
https://www.lincsproject.org/	OEB002_PC3_96H	DOID:2526
https://www.lincsproject.org/	OEB002_VCAP_96H	DOID:2526
https://www.lincsproject.org/	OEB003_A375_96H	DOID:1909
https://www.lincsproject.org/	OEB003_HCC515_96H	DOID:1324
https://www.lincsproject.org/	OEB003_HEPG2_96H	DOID:305
https://www.lincsproject.org/	OEB003_HT29_96H	DOID:1520
https://www.lincsproject.org/	OEB003_MCF7_96H	DOID:3459
https://www.lincsproject.org/	OEB003_PC3_96H	DOID:2526
https://www.lincsproject.org/	OEB003_VCAP_96H	DOID:2526
https://www.lincsproject.org/	OEB004_A375_96H	DOID:1909
https://www.lincsproject.org/	OEB004_A549_96H	DOID:1324
https://www.lincsproject.org/	OEB004_HCC515_96H	DOID:1324
https://www.lincsproject.org/	OEB004_HEPG2_96H	DOID:305
https://www.lincsproject.org/	OEB004_HT29_96H	DOID:1520
https://www.lincsproject.org/	OEB004_MCF7_96H	DOID:3459
https://www.lincsproject.org/	OEB004_PC3_96H	DOID:2526
https://www.lincsproject.org/	OEB004_VCAP_96H	DOID:2526
https://www.lincsproject.org/	OEB005_A375_96H	DOID:1909
https://www.lincsproject.org/	OEB005_A549_96H	DOID:1324
https://www.lincsproject.org/	OEB005_HCC515_96H	DOID:1324
https://www.lincsproject.org/	OEB005_HEPG2_96H	DOID:305
https://www.lincsproject.org/	OEB005_HT29_96H	DOID:1520
https://www.lincsproject.org/	OEB005_MCF7_96H	DOID:3459
https://www.lincsproject.org/	OEB005_PC3_96H	DOID:2526
https://www.lincsproject.org/	OEB006_A375_96H	DOID:1909
https://www.lincsproject.org/	OEB006_A549_96H	DOID:1324
https://www.lincsproject.org/	OEB006_HCC515_96H	DOID:1324
https://www.lincsproject.org/	OEB006_HEPG2_96H	DOID:305
https://www.lincsproject.org/	OEB006_HT29_96H	DOID:1520
https://www.lincsproject.org/	OEB006_MCF7_96H	DOID:3459
https://www.lincsproject.org/	OEB006_PC3_96H	DOID:2526
https://www.lincsproject.org/	OEB006_VCAP_96H	DOID:2526
https://www.lincsproject.org/	OEC001_A375_24H	DOID:1909
https://www.lincsproject.org/	OEC001_A375_48H	DOID:1909
https://www.lincsproject.org/	OEC001_A375_72H	DOID:1909
https://www.lincsproject.org/	OEC001_A375_96H	DOID:1909
https://www.lincsproject.org/	OEC001_PC3_24H	DOID:2526
https://www.lincsproject.org/	OEC001_PC3_48H	DOID:2526
https://www.lincsproject.org/	OEC001_PC3_72H	DOID:2526
https://www.lincsproject.org/	OEC001_PC3_96H	DOID:2526
https://www.lincsproject.org/	PCLB001_A375_24H	DOID:1909
https://www.lincsproject.org/	PCLB001_A375_6H	DOID:1909
https://www.lincsproject.org/	PCLB001_A549_24H	DOID:1324
https://www.lincsproject.org/	PCLB001_A549_6H	DOID:1324
https://www.lincsproject.org/	PCLB001_HCC515_24H	DOID:1324
https://www.lincsproject.org/	PCLB001_HCC515_6H	DOID:1324
https://www.lincsproject.org/	PCLB001_HEPG2_24H	DOID:305
https://www.lincsproject.org/	PCLB001_HEPG2_6H	DOID:305
https://www.lincsproject.org/	PCLB001_HT29_24H	DOID:1520
https://www.lincsproject.org/	PCLB001_HT29_6H	DOID:1520
https://www.lincsproject.org/	PCLB001_JURKAT_24H	DOID:1240
https://www.lincsproject.org/	PCLB001_JURKAT_6H	DOID:1240
https://www.lincsproject.org/	PCLB001_MCF7_24H	DOID:3459
https://www.lincsproject.org/	PCLB001_MCF7_6H	DOID:3459
https://www.lincsproject.org/	PCLB001_PC3_24H	DOID:2526
https://www.lincsproject.org/	PCLB001_PC3_6H	DOID:2526
https://www.lincsproject.org/	PCLB002_A375_24H	DOID:1909
https://www.lincsproject.org/	PCLB002_A549_24H	DOID:1324
https://www.lincsproject.org/	PCLB002_HCC515_24H	DOID:1324
https://www.lincsproject.org/	PCLB002_HEPG2_24H	DOID:305
https://www.lincsproject.org/	PCLB002_HT29_24H	DOID:1520
https://www.lincsproject.org/	PCLB002_MCF7_24H	DOID:3459
https://www.lincsproject.org/	PCLB002_PC3_24H	DOID:2526
https://www.lincsproject.org/	PCLB003_A375_24H	DOID:1909
https://www.lincsproject.org/	PCLB003_A549_24H	DOID:1324
https://www.lincsproject.org/	PCLB003_HCC515_24H	DOID:1324
https://www.lincsproject.org/	PCLB003_HEPG2_24H	DOID:305
https://www.lincsproject.org/	PCLB003_HT29_24H	DOID:1520
https://www.lincsproject.org/	PCLB003_MCF7_24H	DOID:3459
https://www.lincsproject.org/	PCLB003_PC3_24H	DOID:2526
https://www.lincsproject.org/	PRISM001_A375_24H	DOID:1909
https://www.lincsproject.org/	PRISM001_A375_6H	DOID:1909
https://www.lincsproject.org/	PRISM001_MCF7_24H	DOID:3459
https://www.lincsproject.org/	PRISM001_MCF7_6H	DOID:3459
https://www.lincsproject.org/	PRISM001_PC3_24H	DOID:2526
https://www.lincsproject.org/	PRISM001_PC3_6H	DOID:2526
https://www.lincsproject.org/	RAD001_A549_6H	DOID:1324
https://www.lincsproject.org/	RAD001_HCC515_6H	DOID:1324
https://www.lincsproject.org/	RAD001_MCF7_24H	DOID:3459
https://www.lincsproject.org/	RAD001_MCF7_6H	DOID:3459
https://www.lincsproject.org/	RAD001_PC3_24H	DOID:2526
https://www.lincsproject.org/	RAD001_PC3_6H	DOID:2526
https://www.lincsproject.org/	T1D.KD001_JURKAT_120H	DOID:1240
https://www.lincsproject.org/	T2D003_NCIH716_144H	DOID:1520
https://www.lincsproject.org/	TAK001_A375_96H	DOID:1909
https://www.lincsproject.org/	TAK001_PC3_96H	DOID:2526
https://www.lincsproject.org/	TAK001_SW480_96H	DOID:1520
https://www.lincsproject.org/	TAK002_A375_96H	DOID:1909
https://www.lincsproject.org/	TAK002_PC3_96H	DOID:2526
https://www.lincsproject.org/	TAK002_SW480_96H	DOID:1520
https://www.lincsproject.org/	TAK003_A375_96H	DOID:1909
https://www.lincsproject.org/	TAK003_PC3_96H	DOID:2526
https://www.lincsproject.org/	TAK004_U2OS_96H	DOID:3347
https://www.lincsproject.org/	LJP005_A375_24H	DOID:1909
https://www.lincsproject.org/	LPROT001_A375_6H	DOID:1909
https://www.lincsproject.org/	LPROT002_A375_6H	DOID:1909
https://www.lincsproject.org/	LJP006_A375_24H	DOID:1909
https://www.lincsproject.org/	LJP007_A375_24H	DOID:1909
https://www.lincsproject.org/	LJP008_A375_24H	DOID:1909
https://www.lincsproject.org/	LJP009_A375_24H	DOID:1909
https://www.lincsproject.org/	LPROT002_A549_6H	DOID:1324
https://www.lincsproject.org/	LJP005_A549_24H	DOID:1324
https://www.lincsproject.org/	LJP006_A549_24H	DOID:1324
https://www.lincsproject.org/	LJP007_A549_24H	DOID:1324
https://www.lincsproject.org/	LJP008_A549_24H	DOID:1324
https://www.lincsproject.org/	LJP009_A549_24H	DOID:1324
https://www.lincsproject.org/	LJP005_BT20_24H	DOID:3459
https://www.lincsproject.org/	LJP006_BT20_24H	DOID:3459
https://www.lincsproject.org/	LJP006_BT20_3H	DOID:3459
https://www.lincsproject.org/	LJP005_BT20_3H	DOID:3459
https://www.lincsproject.org/	LJP006_HCC515_24H	DOID:1324
https://www.lincsproject.org/	LJP007_HCC515_24H	DOID:1324
https://www.lincsproject.org/	LJP005_HCC515_24H	DOID:1324
https://www.lincsproject.org/	LJP008_HCC515_24H	DOID:1324
https://www.lincsproject.org/	LJP009_HCC515_24H	DOID:1324
https://www.lincsproject.org/	LJP006_HEPG2_24H	DOID:305
https://www.lincsproject.org/	LJP007_HEPG2_24H	DOID:305
https://www.lincsproject.org/	LJP008_HEPG2_24H	DOID:305
https://www.lincsproject.org/	LJP005_HEPG2_24H	DOID:305
https://www.lincsproject.org/	LJP009_HEPG2_24H	DOID:305
https://www.lincsproject.org/	LJP006_HME1_24H	DOID:1240
https://www.lincsproject.org/	LJP006_HME1_3H	DOID:1240
https://www.lincsproject.org/	LJP007_HME1_24H	DOID:1240
https://www.lincsproject.org/	LJP008_HME1_24H	DOID:1240
https://www.lincsproject.org/	LJP009_HME1_24H	DOID:1240
https://www.lincsproject.org/	LJP005_HS578T_3H	DOID:3459
https://www.lincsproject.org/	LJP006_HS578T_24H	DOID:3459
https://www.lincsproject.org/	LJP006_HS578T_3H	DOID:3459
https://www.lincsproject.org/	LJP005_HS578T_24H	DOID:3459
https://www.lincsproject.org/	LJP005_HT29_24H	DOID:1520
https://www.lincsproject.org/	LJP006_HT29_24H	DOID:1520
https://www.lincsproject.org/	LJP007_HT29_24H	DOID:1520
https://www.lincsproject.org/	LJP008_HT29_24H	DOID:1520
https://www.lincsproject.org/	LJP009_HT29_24H	DOID:1520
https://www.lincsproject.org/	LJP007_JURKAT_24H	DOID:1240
https://www.lincsproject.org/	LJP006_LNCAP_24H	DOID:10286
https://www.lincsproject.org/	LJP006_LNCAP_3H	DOID:10286
https://www.lincsproject.org/	LJP005_MCF10A_24H	DOID:3459
https://www.lincsproject.org/	LJP005_MCF10A_3H	DOID:3459
https://www.lincsproject.org/	LJP006_MCF10A_24H	DOID:3459
https://www.lincsproject.org/	LJP006_MCF10A_3H	DOID:3459
https://www.lincsproject.org/	LPROT001_MCF7_6H	DOID:3459
https://www.lincsproject.org/	LPROT002_MCF7_6H	DOID:3459
https://www.lincsproject.org/	LJP005_MCF7_24H	DOID:3459
https://www.lincsproject.org/	LJP005_MCF7_3H	DOID:3459
https://www.lincsproject.org/	LJP006_MCF7_24H	DOID:3459
https://www.lincsproject.org/	LJP006_MCF7_3H	DOID:3459
https://www.lincsproject.org/	LJP007_MCF7_24H	DOID:3459
https://www.lincsproject.org/	LJP008_MCF7_24H	DOID:3459
https://www.lincsproject.org/	LJP009_MCF7_24H	DOID:3459
https://www.lincsproject.org/	LJP005_MDAMB231_24H	DOID:3459
https://www.lincsproject.org/	LJP005_MDAMB231_3H	DOID:3459
https://www.lincsproject.org/	LJP006_MDAMB231_24H	DOID:3459
https://www.lincsproject.org/	LJP006_MDAMB231_3H	DOID:3459
https://www.lincsproject.org/	LPROT001_PC3_6H	DOID:2526
https://www.lincsproject.org/	LJP005_PC3_24H	DOID:2526
https://www.lincsproject.org/	LJP006_PC3_24H	DOID:2526
https://www.lincsproject.org/	LJP007_PC3_24H	DOID:2526
https://www.lincsproject.org/	LJP008_PC3_24H	DOID:2526
https://www.lincsproject.org/	LJP009_PC3_24H	DOID:2526
https://www.lincsproject.org/	LJP005_SKBR3_24H	DOID:3459
https://www.lincsproject.org/	LJP005_SKBR3_3H	DOID:3459
https://www.lincsproject.org/	LJP006_SKBR3_24H	DOID:3459
https://www.lincsproject.org/	LJP006_SKBR3_3H	DOID:3459
https://www.lincsproject.org/	LPROT003_A375_6H	DOID:1909
https://www.lincsproject.org/	LPROT003_A549_6H	DOID:1324
https://www.lincsproject.org/	LPROT003_PC3_6H	DOID:2526
https://www.lincsproject.org/	REP.A001_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A001_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A001_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A001_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A001_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A001_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A002_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A002_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A002_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A002_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A002_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A002_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A003_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A003_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A003_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A003_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A003_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A003_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A004_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A004_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A004_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A004_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A004_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A004_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A005_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A005_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A005_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A005_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A005_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A005_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A006_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A006_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A006_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A006_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A006_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A006_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A007_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A007_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A007_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A007_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A007_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A007_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A008_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A008_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A008_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A008_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A008_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A008_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A009_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A009_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A009_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A009_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A009_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A009_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A010_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A010_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A010_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A010_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A010_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A010_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A011_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A011_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A011_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A011_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A011_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A011_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A012_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A012_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A012_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A012_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A012_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A012_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A013_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A013_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A013_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A013_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A013_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A013_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A014_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A014_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A014_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A014_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A014_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A014_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A015_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A015_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A015_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A015_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A015_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A015_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A016_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A016_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A016_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A016_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A016_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A016_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A017_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A017_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A017_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A017_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A017_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A017_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A018_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A018_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A018_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A018_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A018_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A018_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A019_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A019_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A019_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A019_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A019_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A019_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A020_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A020_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A020_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A020_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A020_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A020_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A021_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A021_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A021_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A021_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A021_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A021_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A022_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A022_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A022_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A022_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A022_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A022_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A023_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A023_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A023_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A023_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A023_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A023_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A024_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A024_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A024_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A024_MCF7_24H	DOID:3459
https://www.lincsproject.org/	REP.A024_PC3_24H	DOID:2526
https://www.lincsproject.org/	REP.A024_YAPC_24H	DOID:4074
https://www.lincsproject.org/	REP.A025_A375_24H	DOID:1909
https://www.lincsproject.org/	REP.A025_HELA_24H	DOID:3702
https://www.lincsproject.org/	REP.A025_HT29_24H	DOID:1520
https://www.lincsproject.org/	REP.A025_MCF7_24H	DOID:3459
